"","RRA_Lepidoptera","RRA_Diptera","RRA_Araneae","RRA_Hymenoptera","RRA_Coleoptera","TreatmentB","TreatmentG","year","Ha","Doublebox","Type","Species","AdateSample","BroodID","WithinNestRep","SPY","Subplot","RingNumber"
"168",0.464369099583799,0.00263932595675566,0.246472439346259,0.00263932595675566,0,1,1,2024,5.98,0,"AM",0,39,2552,"2552_AM","B12024","B1","B5G6388"
"169",0.330145719489982,0.0541894353369763,0.0154826958105647,0,0.106102003642987,1,1,2024,5.98,1,"AM",0,37,2807,"2807_AM","B12024","B1","B4P1531"
"170",0.191287983616538,0.670559583771517,0.0268998726960757,0.0989649637460563,0,1,1,2024,5.98,0,"chick2",1,50,2553,"2553_chick2","B12024","B1",NA
"171",0.0408855123963567,0,0.383041293959074,0,0,1,1,2024,5.98,0,"AF",0,39,2552,"2552_AF","B12024","B1","B5K0936"
"172",0.224997435634424,0.00207713611652477,0.00718022361267822,0,0.00243614729715868,1,1,2024,5.98,1,"AF",1,54,2565,"2565_AF","B12024","B1","C3F7402"
"173",0.799787460148778,0.00106269925611052,0.00170031880977683,0.0216790648246546,0.0337938363443146,1,1,2024,5.98,0,"chick2",0,43,2490,"2490_chick2","B12024","B1",NA
"174",0.360975609756098,0.331707317073171,0,0.191574279379157,0.0203991130820399,1,1,2024,5.98,0,"chick1",1,40,2513,"2513_chick1","B12024","B1",NA
"175",0.604938271604938,0.329805996472663,0,0,0.0452674897119342,1,1,2024,5.98,0,"chick1",0,38,2490,"2490_chick1","B12024","B1",NA
"176",0.961650647922345,0.00229522306699182,0.0140582412853249,0.0146320470520729,0.00726820637880744,1,1,2024,5.98,0,"chick1",0,38,2552,"2552_chick1","B12024","B1",NA
"177",0.640961021505376,0.109206989247312,0.0216733870967742,0.147009408602151,0.0226814516129032,0,0,2023,5.98,0,"AF",1,37,1941,"1941_AF","B12023","B1","CS87432"
"178",0.690992018244014,0.0765597002769181,0.0793288809252321,0.00472389640006516,0.00944779280013031,0,0,2023,5.98,0,"AM",1,38,1941,"1941_AM","B12023","B1","C3F7703"
"179",0.0162981235133468,0,0.324552902827945,0.653863095762488,0,1,1,2024,5.98,0,"AM",0,43,2517,"2517_AM","B12024","B1","B5G6042"
"180",0.0227480417754569,0.693342036553525,0,0.271409921671018,0.0123694516971279,1,1,2024,5.98,0,"chick2",0,43,2517,"2517_chick2","B12024","B1",NA
"181",0.188185926404132,0.73047127178825,0.0445448676565526,0.00290510006455778,0.00903808908973531,1,1,2024,5.98,0,"AF",0,43,2517,"2517_AF","B12024","B1","B5K0119"
"182",0.00358750703432752,0.00225098480585256,0.0658413055711874,0,0.926631963984243,1,0,2023,6.13,0,"AF",0,45,1956,"1956_AF","B22023","B2","B5K0601"
"183",0.488462248477017,0.254753553627469,0.243677312165405,0.00166143621930958,0,1,0,2023,6.13,0,"chick2",0,58,1914,"1914_chick2","B22023","B2",NA
"184",0.228757037678649,0.555218709398008,0.163014291901256,0.0339974014724989,0,1,0,2023,6.13,0,"chick2",0,63,1913,"1913_chick2","B22023","B2",NA
"185",0.894167510121457,0.0270116396761134,0.00227732793522267,0,0,1,1,2024,6.13,1,"AM",0,39,2806,"2806_AM","B22024","B2","B5K0540"
"186",0.105483921081249,0.175392263476775,0.0304489669100513,0,0,0,0,2024,6.13,0,"chick1",0,44,2523,"2523_chick1","B22024","B2",NA
"187",0.999938578711381,0,0,0,0,1,0,2023,6.13,0,"chick1",0,45,1956,"1956_chick1","B22023","B2",NA
"188",0.0723457563419981,0.786407766990291,0,0.0341371750704666,0.0980269339179455,0,0,2024,6.13,0,"chick2",1,43,2522,"2522_chick2","B22024","B2",NA
"189",0.165591397849462,0.321863799283154,0,0.0401433691756272,0.103225806451613,1,0,2023,6.13,0,"AM",0,50,1939,"1939_AM","B22023","B2","B4P0242"
"190",0.994791666666667,0,0.00116738505747126,0.00134698275862069,0,1,0,2023,6.13,0,"chick2",0,63,1913,"1913_chick2","B22023","B2",NA
"191",0.0823660038356717,0.369940446149187,0.380236196628646,0.166750782275159,0,1,0,2023,6.13,0,"chick1",0,58,1913,"1913_chick1","B22023","B2",NA
"192",0.999141867663735,0,0,0,0,1,1,2024,6.13,1,"AF",0,39,2806,"2806_AF","B22024","B2","B5K0946"
"193",0.12531146179402,0.00851328903654485,0.861191860465116,0,0,1,0,2023,6.13,0,"AF",0,48,1976,"1976_AF","B22023","B2","B5K0501"
"194",0.438779881758204,0,0,0.449747236740639,0.0544083626081741,0,0,2024,6.13,0,"chick2",0,49,2523,"2523_chick2","B22024","B2",NA
"195",0.0613276790083184,0.00106018594030338,0.869189365519491,0.00709509052356875,0.00636111564182026,1,0,2023,6.13,0,"AF",0,41,1977,"1977_AF","B22023","B2","B4P0573"
"196",0.0116333043225994,0.947258485639687,0,0.0058021467943139,0,0,0,2024,6.13,0,"chick1",1,39,2522,"2522_chick1","B22024","B2",NA
"197",0.580108796058709,0.00543980293544083,0.013034999486811,0.0640459817304732,0.290362311403059,1,0,2023,6.13,0,"AM",0,53,1904,"1904_AM","B22023","B2","B4P0276"
"198",0.31339957284799,0.0122574055158325,0.670257219797567,0.00185718265391401,0,1,0,2023,6.13,0,"AM",0,48,1976,"1976_AM","B22023","B2","B4P0239"
"199",0.640307857526401,0,0.101700375872561,0.234293896545552,0,1,0,2023,6.13,0,"chick1",0,50,1939,"1939_chick1","B22023","B2",NA
"200",0.268101761252446,0.0897749510763209,0,0.036692759295499,0.0269080234833659,1,0,2023,6.13,0,"AF",0,53,1904,"1904_AF","B22023","B2","B5G6341"
"201",0.51746132993143,0,0.240790942433424,0.130282251634508,0,1,0,2023,6.13,0,"chick1",0,53,1904,"1904_chick1","B22023","B2",NA
"202",0.793283338767525,0.0058689272905119,0.0471687860015216,0.0128246929681556,0,0,0,2024,6.13,0,"chick1",0,39,2542,"2542_chick1","B22024","B2",NA
"203",0.828845276129621,0.0126083979917846,0.0818119580100411,0.00844363304427202,0.00422181652213601,1,0,2023,6.13,0,"AM",0,58,1913,"1913_AM","B22023","B2","B5K0662"
"204",0.520707029881713,0.176407188855657,0.0703257618624202,0.00476921833319861,0.156198636596341,0,0,2024,6.13,0,"AF",1,39,2543,"2543_AF","B22024","B2","C5H7912"
"205",0.164552251429345,0.0130586285057005,0.787036097296932,0.00534524171994993,0.00744274163537332,0,0,2024,6.13,0,"AM",0,39,2542,"2542_AM","B22024","B2","B5K0945"
"206",0.900326205146792,0.00471185212033345,0.0757520840884378,0.00471185212033345,0.00362450163102573,1,0,2023,6.13,0,"chick2",0,50,1956,"1956_chick2","B22023","B2",NA
"207",0.82856315179606,0.00498261877172654,0.00318655851680185,0.162688296639629,0,0,0,2024,6.13,0,"chick2",0,44,2542,"2542_chick2","B22024","B2",NA
"208",0.0241993969235467,0,0,0.972174510477499,0,1,0,2023,6.13,0,"chick2",0,60,1958,"1958_chick2","B22023","B2",NA
"209",0.382783882783883,0.0525030525030525,0.00427350427350427,0.0177045177045177,0.0592185592185592,0,0,2024,6.13,0,"chick1",1,37,2543,"2543_chick1","B22024","B2",NA
"210",0.539598657430551,0.0457759051631793,0.00164250517746197,0,0,1,0,2023,6.13,0,"AF",1,52,1959,"1959_AF","B22023","B2","C3M0342"
"211",0.831207900071938,0.0214505264534694,0,0,0.0262899744948009,1,0,2023,6.13,0,"chick1",0,55,1958,"1958_chick1","B22023","B2",NA
"212",0.616616023123101,0.0255688134588305,0.234269621285111,0.112058104202179,0.00303861261394797,1,0,2023,6.13,0,"AF",0,58,1913,"1913_AF","B22023","B2","B4P0129"
"213",0.937574408613282,0,0.0343703090222061,0.00512448884517832,0.00610797660334386,0,0,2024,6.13,0,"chick1",0,35,2558,"2558_chick1","B22024","B2",NA
"214",0.977582249426167,0,0,0.0214231063504208,0,0,0,2024,6.13,0,"chick2",0,60,2558,"2558_chick2","B22024","B2",NA
"215",0.0685493603668839,0.721216509775525,0.0345160511706493,0.00635610266312656,0,1,0,2023,6.13,0,"AM",0,41,1977,"1977_AM","B22023","B2","B4P0239"
"216",0.592003182812811,0.0614680724089914,0.0952854585239706,0.0670379948279292,0.0785756912671574,0,0,2024,6.13,0,"AF",1,34,2545,"2545_AF","B22024","B2","CS87061"
"217",0.424435665914221,0,0.0514672686230248,0.122686230248307,0.340180586907449,0,0,2024,6.13,0,"AM",1,33,2545,"2545_AM","B22024","B2","C5H7002"
"218",0.88563829787234,0,0.00503419452887538,0,0,0,0,2024,6.13,0,"chick1",1,33,2545,"2545_chick1","B22024","B2",NA
"219",0.0109412259783981,0.00196380979099453,0.00308598681441997,0.965002104081919,0.00119231308738954,1,0,2023,6.13,0,"chick2",0,60,1958,"1958_chick2","B22023","B2",NA
"220",0.197368421052632,0.0380116959064327,0.430799220272904,0.0180311890838207,0.188109161793372,1,0,2023,6.13,0,"AM",1,70,1940,"1940_AM","B22023","B2","C3F7638"
"221",0.631201646674711,0.368372489175953,0,0,0,1,0,2023,6.13,0,"chick1",1,53,1907,"1907_chick1","B22023","B2",NA
"222",0.228381792812158,0.757966587472188,0.0112003620319041,0,0.00222498774371158,1,0,2023,6.13,0,"chick2",1,56,1959,"1959_chick2","B22023","B2",NA
"223",0.185535653937141,0.158161541061169,0.0337952010814464,0.0182494085839811,0.0753632984116255,1,0,2023,6.13,0,"chick1",1,52,1959,"1959_chick1","B22023","B2",NA
"224",0.0911149825783972,0.00923344947735192,0.0630164260826282,0.753285216525635,0,0,0,2024,6.13,0,"AF",0,39,2542,"2542_AF","B22024","B2","B5K1436"
"225",0.82005048683736,0.0864286572905397,0.04676042793605,0.00673157831470129,0.00288496213487198,1,0,2023,6.13,0,"AF",1,46,1933,"1933_AF","B22023","B2","CS87061"
"226",0.10054707745465,0.892312122084653,0.0029945292254535,0.0012093291102793,0.00230348401957961,1,0,2023,6.13,0,"chick1",1,44,1933,"1933_chick1","B22023","B2",NA
"227",0.0751988430947216,0.0968908170643529,0.0571221981200289,0.0115690527838033,0.725234996384671,1,0,2023,6.13,0,"chick2",1,48,1933,"1933_chick2","B22023","B2",NA
"228",0.278855547801814,0.0307048150732729,0.0646196789951151,0.47271458478716,0.0332170272156315,1,0,2023,6.13,0,"chick1",0,41,1977,"1977_chick1","B22023","B2",NA
"229",0.461785190615836,0.101906158357771,0.00650659824046921,0.386363636363636,0.0032074780058651,1,0,2023,6.13,0,"AF",0,50,1978,"1978_AF","B22023","B2","B5G6365"
"230",0.831942789034565,0.0365514501390544,0.0540325784664283,0.0525568988024292,0,1,0,2023,6.13,0,"chick2",0,58,1904,"1904_chick2","B22023","B2",NA
"231",0.00153374233128834,0.440184049079755,0,0.00306748466257669,0.00153374233128834,1,0,2023,6.13,0,"chick2",0,55,1939,"1939_chick2","B22023","B2",NA
"232",0.00829213841492585,0.988279381278903,0,0.00231223090416202,0,1,0,2023,6.13,0,"chick1",1,48,1905,"1905_chick1","B22023","B2",NA
"233",0.0215287856797291,0.0570069343654249,0.0124173520399935,0,0.517013384937913,1,0,2023,6.13,0,"AF",1,53,1907,"1907_AF","B22023","B2","C3F7410"
"234",0.162910395383296,0.833268345940888,0,0,0,1,0,2023,6.13,0,"chick1",1,41,1982,"1982_chick1","B22023","B2",NA
"235",0.0454177576767436,0.0697452987383956,0,0,0.00276124732206617,0,0,2024,6.13,0,"chick1",0,42,2498,"2498_chick1","B22024","B2",NA
"236",0.728588007736944,0,0.0500580270793037,0.0786073500967118,0,0,0,2024,6.13,0,"chick2",0,45,2498,"2498_chick2","B22024","B2",NA
"237",0.275568724909195,0.169088128464921,0.0597878034792583,0.0318772701204359,0.0655228445803862,0,0,2024,6.13,0,"AF",1,41,2499,"2499_AF","B22024","B2","C3F7410"
"238",0.146357838200738,0.0157099697885196,0.246995636119503,0.132930513595166,0,0,0,2024,6.13,0,"AF",0,46,2500,"2500_AF","B22024","B2","B5G7356"
"239",0.0306859205776173,0.00172657353633652,0.509705436090619,0.00115104902422435,0.450688013394025,0,0,2024,6.13,0,"AM",0,46,2500,"2500_AM","B22024","B2","B4P0032"
"240",0.0546486619892113,0,0.00542960899763777,0.749427070479145,0.184641963120967,0,0,2024,6.13,0,"chick2",0,51,2500,"2500_chick2","B22024","B2",NA
"241",0.00985739446622351,0,0.120703369126754,0.0542298733026533,0.331600477245611,1,0,2023,6.13,0,"AF",0,52,1936,"1936_AF","B22023","B2","B4P0101"
"242",0.0195227765726681,0.0187997107736804,0.89587852494577,0.0609785490479634,0,1,0,2023,6.13,0,"AM",0,52,1936,"1936_AM","B22023","B2","B5K0214"
"243",0.152034152415318,0,0.0221584123192641,0.00238863619037939,0,0,0,2024,6.13,0,"AF",0,39,2496,"2496_AF","B22024","B2","B5G6341"
"244",0.416083009079118,0.498962386511025,0.0395590142671855,0.00272373540856031,0.00486381322957198,0,0,2024,6.13,0,"chick1",0,37,2496,"2496_chick1","B22024","B2",NA
"245",0.00500690607734807,0,0,0.00138121546961326,0,0,0,2024,6.13,0,"AF",0,41,2498,"2498_AF","B22024","B2","B5G6519"
"246",0.829470771359391,0.0292862907875014,0.00115300357431108,0.0314769975786925,0.0751758330450824,1,0,2023,6.13,0,"AM",1,53,1959,"1959_AM","B22023","B2","C5A0540"
"247",0.869119769119769,0,0,0.111038961038961,0.00443722943722944,0,0,2024,6.13,0,"chick1",0,33,2564,"2564_chick1","B22024","B2",NA
"248",0.407077027141287,0.535427411854232,0.00558045150925848,0.0423607000930075,0.00473492855331022,0,0,2024,6.13,0,"chick2",0,37,2564,"2564_chick2","B22024","B2",NA
"249",0.123659954903279,0,0.201352901617944,0,0.0401123462162269,1,0,2024,6.13,0,"AM",0,33,2562,"2562_AM","B22023","B2","B4P0239"
"250",0.337096091435022,0.229151968392832,0.257654861013123,0.0028220685762664,0,0,0,2024,6.13,0,"AM",0,37,2564,"2564_AM","B22024","B2","B5K0002"
"251",0.788640087383943,0.138722009830694,0.070999453850355,0.00109229929000546,0,0,0,2024,6.13,0,"AM",0,41,2498,"2498_AM","B22024","B2","B5K1208"
"252",0.209926769731489,0.163954434499593,0.00244100895036615,0.548820179007323,0.00406834825061025,1,0,2023,6.13,0,"AM",1,41,1982,"1982_AM","B22023","B2","C3F7649"
"253",0.207885821379658,0.11771066099618,0.0152814820154256,0,0.627477834642831,1,0,2023,6.13,0,"AF",1,48,1905,"1905_AF","B22023","B2","C5H7208"
"254",0.824501607717042,0.00610932475884244,0.165144694533762,0,0.00167202572347267,1,0,2023,6.13,0,"AF",1,41,1982,"1982_AF","B22023","B2","C3F7402"
"255",0.209951883581739,0.788522473888041,0,0,0,1,1,2023,5.08,0,"chick1",1,39,1983,"1983_chick1","C12023","C1",NA
"256",0.904498944291051,0.0776352119538736,0.00259866818255644,0,0.0079584213090791,1,1,2023,5.08,0,"chick2",1,43,1983,"1983_chick2","C12023","C1",NA
"257",0.174377224199288,0.0106761565836299,0.640569395017794,0.0106761565836299,0.117437722419929,1,1,2023,5.08,1,"AM",1,55,1984,"1984_AM","C12023","C1","C5H7260"
"258",0.873253538433532,0,0,0.109771082692395,0,1,1,2023,5.08,0,"chick2",1,57,1984,"1984_chick2","C12023","C1",NA
"259",0.00652857533497402,0.99172819250752,0,0.00146978397593656,0,1,1,2023,5.08,0,"chick2",1,57,1984,"1984_chick2","C12023","C1",NA
"260",0.308430007733952,0.00340293890177881,0.459087393658159,0.0725444702242846,0,1,1,2023,5.08,1,"AM",0,51,1985,"1985_AM","C12023","C1","B5K0606"
"261",0.00597492215770428,0.975258773037112,0.0183455356391484,0,0,1,1,2023,5.08,1,"AF",1,51,2009,"2009_AF","C12023","C1","C5H7090"
"262",0.76904595830427,0.0310005425094939,0.167325428194993,0.0224753933193831,0,1,1,2023,5.08,1,"AM",1,49,2009,"2009_AM","C12023","C1","C5H7064"
"263",0.938983855650522,0.00332383665716999,0,0.001661918328585,0,1,1,2023,5.08,0,"chick2",1,53,2009,"2009_chick2","C12023","C1",NA
"264",0.760540287320425,0.0675359150530918,0.00304497189256715,0.00702685821361649,0.142801374141162,1,1,2023,5.08,0,"AM",1,39,1983,"1983_AM","C12023","C1","C3M0348"
"265",0.170430235322082,0.0131922985500357,0.00106964582838127,0.808889945329213,0,1,1,2023,5.08,1,"AM",1,44,2011,"2011_AM","C12023","C1","C3F7534"
"266",0.024681835711531,0.96999614346317,0.00107983031237948,0.00408792903972233,0,1,1,2023,5.08,0,"chick1",1,44,2011,"2011_chick1","C12023","C1",NA
"267",0.949344188150158,0.0329521225043613,0,0.00116301608838922,0.0111778768495186,1,1,2023,5.08,0,"chick2",1,48,2011,"2011_chick2","C12023","C1",NA
"268",0.809166040570999,0.0163410969196093,0.00469571750563486,0.00131480090157776,0.0197220135236664,1,1,2023,5.08,0,"chick2",1,53,2009,"2009_chick2","C12023","C1",NA
"269",0.0528671760438373,0.0657559620282473,0,0.878829976074709,0,1,1,2023,5.08,0,"chick2",0,59,1986,"1986_chick2","C12023","C1",NA
"270",0.894389784383504,0.0236550136068662,0.0635335984927779,0.0045007326774126,0.00942013816202638,1,1,2023,5.08,1,"AF",1,50,1987,"1987_AF","C12023","C1","C5H7124"
"271",0.797108673978066,0.00240943835161183,0,0,0.00132934529744101,1,1,2023,5.08,0,"AF",1,39,1983,"1983_AF","C12023","C1","C3F7529"
"272",0.0226993865030675,0,0.00386974988201982,0.147805568664464,0,1,1,2023,5.08,0,"chick2",0,53,2008,"2008_chick2","C12023","C1",NA
"273",0.215226840532464,0.0628226025536539,0.464547677261614,0.146563433849497,0,1,1,2023,5.08,1,"chick2",0,64,2030,"2030_chick2","C12023","C1",NA
"274",0.405797101449275,0.268115942028986,0.0579710144927536,0.210144927536232,0.036231884057971,1,1,2023,5.08,0,"AF",1,46,2033,"2033_AF","C12023","C1","C5H7003"
"275",0.0433479610403511,0.0265974526383389,0.00144493203467837,0.00214064005137536,0.91528416996682,1,1,2023,5.08,0,"AM",1,43,2033,"2033_AM","C12023","C1","C5H7029"
"276",0.00692331101643335,0.00172448772570501,0.958663014810306,0,0,1,0,2024,5.08,0,"AF",1,45,2457,"2457_AF","C12024","C1","CS87512"
"277",0.0032916392363397,0.951283739302172,0,0,0.043778801843318,1,0,2024,5.08,0,"chick1",1,45,2457,"2457_chick1","C12024","C1",NA
"278",0.995647705978359,0.00299220213987789,0,0.00108807350541014,0,1,0,2024,5.08,0,"chick2",1,49,2457,"2457_chick2","C12024","C1",NA
"279",0.0960877149264889,0,0.0122103164714677,0,0.875305257911787,1,0,2024,5.08,0,"AF",1,38,2458,"2458_AF","C12024","C1","C5H8132"
"280",0.816055389221557,0.00392964071856287,0.0119760479041916,0.00767215568862275,0.0111339820359281,1,1,2023,5.08,1,"chick1",0,51,1985,"1985_chick1","C12023","C1",NA
"281",0.448524674655328,0.010436799381523,0.098054374436284,0.438087875273805,0,1,1,2023,5.08,1,"chick1",0,51,1985,"1985_chick1","C12023","C1",NA
"282",0.759911149741658,0.0735429040513786,0,0.00299386740064706,0,1,1,2023,5.08,0,"chick1",0,54,1986,"1986_chick1","C12023","C1",NA
"283",0.129439809296782,0.0612634088200238,0.138418752483115,0.632896305125149,0,1,0,2024,5.08,0,"AM",0,41,2460,"2460_AM","C12024","C1","B5G7069"
"284",0.0331377286848464,0.87159130134622,0.00440110459095616,0.00120814635830169,0,1,1,2023,5.08,0,"chick1",1,50,1987,"1987_chick1","C12023","C1",NA
"285",0.0154833310085089,0.0101827312037941,0.00488213139907937,0,0,1,1,2023,5.08,0,"chick1",1,50,1987,"1987_chick1","C12023","C1",NA
"286",0.984965602535364,0.00185514416016078,0,0.00653165339723274,0,1,1,2023,5.08,0,"chick2",1,54,1987,"1987_chick2","C12023","C1",NA
"287",0.243930728312602,0.681318241810983,0.00339959204895413,0.0164780226372835,0.00643922729272487,1,1,2023,5.08,1,"AM",1,57,1994,"1994_AM","C12023","C1","C5H7363"
"288",0.00252643948296122,0.995887191539365,0,0,0,1,1,2023,5.08,0,"chick1",1,50,1994,"1994_chick1","C12023","C1",NA
"289",0.172423930618845,0.00154343671909452,0.66735263854182,0,0,1,1,2023,5.08,1,"AF",0,53,1995,"1995_AF","C12023","C1","B5K0521"
"290",0.0115335326783426,0.00128150363092695,0.980777445536096,0,0,1,1,2023,5.08,1,"AM",1,55,1996,"1996_AM","C12023","C1","C3F6158"
"291",0.472632537434237,0,0.00865034399028733,0.518110076891947,0,1,1,2023,5.08,1,"chick1",1,53,1996,"1996_chick1","C12023","C1",NA
"292",0.00926567370973329,0.955446830620021,0.00194838933148597,0.00151541392448909,0,1,1,2023,5.08,0,"chick2",1,56,1996,"1996_chick2","C12023","C1",NA
"293",0.984960969485234,0.00278399475953928,0.00715104536273814,0,0,1,1,2023,5.08,1,"AM",0,51,1997,"1997_AM","C12023","C1","B4P0517"
"294",0.117363344051447,0.206792604501608,0,0.642383440514469,0.0143689710610932,1,1,2023,5.08,1,"chick1",0,51,1997,"1997_chick1","C12023","C1",NA
"295",0.935922133225185,0.0169319679610666,0.00506945148534929,0.00121666835648383,0,1,1,2023,5.08,1,"chick1",0,51,1997,"1997_chick1","C12023","C1",NA
"296",0.974418246262906,0.00148970051882673,0.0190578928443006,0.0019520213694971,0,1,1,2023,5.08,0,"chick1",0,51,1998,"1998_chick1","C12023","C1",NA
"297",0.905312767780634,0.0261353898886033,0.0210796915167095,0.00891173950299914,0,1,1,2023,5.08,0,"chick1",0,51,1998,"1998_chick1","C12023","C1",NA
"298",0.590013586956522,0.055366847826087,0,0.335541213768116,0.0190217391304348,1,1,2023,5.08,0,"chick2",0,56,1998,"1998_chick2","C12023","C1",NA
"299",0.832913518052057,0.052896725440806,0,0.00167926112510495,0.00167926112510495,1,1,2023,5.08,1,"AF",1,42,2000,"2000_AF","C12023","C1","CS87902"
"300",0.0280175566934894,0.969056327724945,0,0,0.00263350402340892,1,1,2023,5.08,1,"chick2",1,46,2000,"2000_chick2","C12023","C1",NA
"301",0.712659744408946,0,0.0108825878594249,0.237120607028754,0.00519169329073482,1,1,2023,5.08,1,"AF",0,55,2001,"2001_AF","C12023","C1","B5G6917"
"302",0.0983328281297363,0.86486814186117,0.0346771749014853,0,0,1,1,2023,5.08,1,"chick1",0,54,2001,"2001_chick1","C12023","C1",NA
"303",0.218193020287814,0.764863794393346,0,0.0151388461030674,0,1,0,2024,5.08,0,"AF",1,45,2473,"2473_AF","C12024","C1","C5H8239"
"304",0.990492393915132,0,0.00400320256204964,0.00430344275420336,0,1,0,2024,5.08,0,"chick1",1,45,2473,"2473_chick1","C12024","C1",NA
"305",0.0510125278874206,0.0148017847949202,0.80444482581088,0.00171614896172988,0.120430753389394,1,0,2024,5.08,0,"AF",1,38,2474,"2474_AF","C12024","C1","C5H8134"
"306",0.862621359223301,0.0371919342793129,0.0780806572068708,0,0.00597460791635549,1,0,2024,5.08,0,"AM",1,38,2474,"2474_AM","C12024","C1","C3F7460"
"307",0.0634920634920635,0.00453514739229025,0.472411186696901,0.0136054421768707,0.00302343159486017,1,0,2024,5.08,0,"chick1",1,38,2474,"2474_chick1","C12024","C1",NA
"308",0.736570595491757,0.00829875518672199,0.251093417068521,0,0,1,1,2023,5.08,0,"AF",0,48,2008,"2008_AF","C12023","C1","B5G6362"
"309",0.106655042138913,0.001065581710743,0.00561852174755401,0.886079628015112,0,1,1,2023,5.08,0,"AM",0,48,2008,"2008_AM","C12023","C1","B5G6694"
"310",0.535594919786096,0.00334224598930481,0.446691176470588,0.00267379679144385,0.00217245989304813,1,1,2023,5.08,0,"chick1",0,48,2008,"2008_chick1","C12023","C1",NA
"311",0.406961528395708,0.00383843670941289,0,0.557445694844282,0,1,1,2023,5.08,0,"chick2",0,53,2008,"2008_chick2","C12023","C1",NA
"312",0.976859886613444,0,0,0.0207682517644336,0,1,1,2023,5.08,1,"chick1",0,58,2048,"2048_chick1","C12023","C1",NA
"313",0.160544059521042,0.00476633341083469,0.00377819111834457,0.00598697977214601,0.00156940246454313,1,1,2023,5.08,1,"chick1",0,59,2030,"2030_chick1","C12023","C1",NA
"314",0.0884418521604571,0.495417212236638,0.0413641233186525,0.374776812284252,0,1,0,2024,5.08,0,"chick2",0,46,2421,"2421_chick2","C12024","C1",NA
"315",0.466897613548884,0.0144066864621137,0.0150115473441109,0.258330583965688,0.0935334872979215,1,0,2024,5.08,0,"AF",1,33,2425,"2425_AF","C12024","C1","C5H7502"
"316",0.632786739149808,0,0,0.338294269672935,0.0200516887977899,1,1,2023,5.08,0,"chick1",1,43,2033,"2033_chick1","C12023","C1",NA
"317",0.146493756003842,0.0284982388728786,0.815241754723023,0.00928594300352226,0,1,0,2024,5.08,0,"AM",1,43,2484,"2484_AM","C12024","C1","C5A0901"
"318",1,0,0,0,0,1,0,2024,5.08,0,"chick1",1,43,2484,"2484_chick1","C12024","C1",NA
"319",0.0483853547899341,0.267739496705908,0,0.633869748352954,0,1,1,2023,5.08,1,"AM",0,51,2035,"2035_AM","C12023","C1","B4P0528"
"320",0.674108437228182,0.0200057987822557,0.117135401565671,0.170484198318353,0,1,1,2023,5.08,1,"chick1",0,48,2035,"2035_chick1","C12023","C1",NA
"321",0.543426531826294,0.00193337299226651,0.344809637120761,0.105740630577037,0,1,1,2023,5.08,1,"chick1",0,48,2035,"2035_chick1","C12023","C1",NA
"322",0.643509127789047,0.0065077755240027,0,0.0021974306964165,0.00380324543610548,1,1,2023,5.08,1,"chick2",0,53,2035,"2035_chick2","C12023","C1",NA
"323",0.818579080913448,0.0795038060332676,0.0637158161826896,0.0382012968705949,0,1,1,2023,5.08,0,"chick1",0,55,2015,"2015_chick1","C12023","C1",NA
"324",0.00816745514594305,0.377398911005981,0,0.572882263679372,0,1,1,2023,5.08,1,"chick2",0,62,2062,"2062_chick2","C12023","C1",NA
"325",0.799502642213242,0.0287534970469381,0.101802921976997,0.020749145166304,0.0490363692881567,1,1,2023,5.08,0,"AF",1,49,2063,"2063_AF","C12023","C1","C5H7065"
"326",0.027668759811617,0.945839874411303,0.00686813186813187,0.0127551020408163,0.00255102040816327,1,1,2023,5.08,0,"chick1",1,49,2063,"2063_chick1","C12023","C1",NA
"327",0.0132013201320132,0.955015066724064,0.00509398765963553,0,0,1,1,2023,5.08,0,"chick1",1,49,2063,"2063_chick1","C12023","C1",NA
"328",0.733821893607276,0.0498593208139763,0.11044951907348,0.00510371000458025,0.0980828371393051,1,0,2024,5.08,0,"chick1",1,36,2462,"2462_chick1","C12024","C1",NA
"329",0.184055318283506,0.138092332723205,0.065690461663616,0.20276591417531,0.0160667073418751,1,0,2024,5.08,0,"AF",0,40,2463,"2463_AF","C12024","C1","B5K0291"
"330",0.321926671459382,0.630050323508267,0.00891445003594536,0.00100647016534867,0,1,0,2024,5.08,0,"chick1",0,40,2463,"2463_chick1","C12024","C1",NA
"331",0.0868318473049868,0.769120480308258,0,0.137550965545051,0,1,0,2024,5.08,0,"chick2",0,45,2463,"2463_chick2","C12024","C1",NA
"332",0.0368342458934793,0.190953210552514,0.00139995022399204,0.00248880039820806,0.766923842707815,1,1,2023,5.08,0,"AF",0,60,2017,"2017_AF","C12023","C1","B5K0689"
"333",0.0386721768638914,0.00167993817827504,0.148674528777341,0.5571682962067,0.0456607196855156,1,1,2023,5.08,0,"chick2",0,65,2017,"2017_chick2","C12023","C1",NA
"334",0.281996888700325,0,0.716447461462311,0,0,1,1,2023,5.08,0,"AF",1,58,2018,"2018_AF","C12023","C1","C5H7450"
"335",0.957874112172422,0.00106131112743897,0,0.00257163850110213,0,1,0,2024,5.08,0,"AM",0,39,2445,"2445_AM","C12024","C1","B5G6694"
"336",0.118055555555556,0,0.710648148148148,0.0717592592592593,0,1,0,2024,5.08,0,"chick2",1,42,2474,"2474_chick2","C12024","C1",NA
"337",0,0,0.00385914134105162,0,0.994693680656054,1,0,2024,5.08,0,"AF",0,45,2439,"2439_AF","C12024","C1","B5K1403"
